,Genre,Director,imdbRating
3825,Horror,Darren Lynn Bousman,34797.6
3826,Horror,Dave Campfield,84.0
3827,Horror,Dave Parker,34797.6
3828,Horror,David DeCoteau,185.4
3829,Horror,David Doucette,1782.0
3830,Horror,David Morlet,6514.2
3831,Horror,David Sherbrook,92.4
3832,Horror,David Slade,928131.6
3833,Horror,Dean Fujioka,192.5
3834,Horror,Dennis Widmyer,69912.0
3835,Horror,Derek Huey,110.6
3836,Horror,Derek Lindeman,1105.5
3837,Horror,Dilip Ghosh,17322.0
3838,Horror,Don Michael Paul,18815.0
3839,Horror,Douglas Rath,2416.8
3840,Horror,Dylan Bank,285.6
3841,Horror,Eduardo Rodriguez,21762.3
3842,Horror,Eduardo Sánchez,170232.7
3843,Horror,Eiichiro Sasaki,3240.0
3844,Horror,Eli Roth,229966.8
3845,Horror,Ellory Elkayem,12521.6
3846,Horror,Eric Yang,325.6
3847,Horror,Evgeniy Mishukhin,61.2
3848,Horror,Francois Clousot,55.2
3849,Horror,Frank Lin,604.0
3850,Horror,Franklin Guerrero Jr.,3427.1
3851,Horror,Gabriel Schmidt,352.0
3852,Horror,Gareth Evans,170232.7
3853,Horror,Gary Jones,2887.5
3854,Horror,Geoff Harmer,63.0
3855,Horror,Glenn Miller,3881.5
3856,Horror,Gonzalo López-Gallego,247946.4
3857,Horror,Gore Verbinski,1817408.3
3858,Horror,Grant Harvey,24102.4
3859,Horror,Grayson Stroud,51.1
3860,Horror,Greg Francis,37365.3
3861,Horror,Greg Kaplan,384.0
3862,Horror,Greg Lamberson,466.2
3863,Horror,Greg Strause,442429.8
3864,Horror,Gregg Bishop,59751.6
3865,Horror,Gregg Hale,170232.7
3866,Horror,Guillem Morales,28752.3
3867,Horror,Guillermo del Toro,593406.0
3868,Horror,Guy McConnell,27.3
3869,Horror,Harley David Morris,35.7
3870,Horror,Harrison Smith,1965.6
3871,Horror,Henrique Couto,828.0
3872,Horror,Henry Hobson,177906.4
3873,Horror,Henry Joost,12793.0
3874,Horror,Igaal Niddam,235.6
3875,Horror,Igor Gotesman,5990.4
3876,Horror,Ivan Kraljevic,606.8
3877,Horror,Ivan Yakovidish,416.0
3878,Horror,Jack Bils,576.2
3879,Horror,Jackson Snorek,474.5
3880,Horror,Jake Helgren,508.5
3881,Horror,James Branscome,2077.0
3882,Horror,James Christopher,17.6
3883,Horror,James DeMonaco,443907.25
3884,Horror,James Head,104.0
3885,Horror,James Huth,81.2
3886,Horror,James Wan,2358433.0
3887,Horror,Jan Markus Linhof,64.9
3888,Horror,Jane Linfoot,86.4
3889,Horror,Jared Masters,469.2
3890,Horror,Jarret Gahan,2397.6
3891,Horror,Jason Eisener,170232.7
3892,Horror,Jason Impey,53.2
3893,Horror,Jason Lei Howden,62086.5
3894,Horror,Jason Roberts,153.6
3895,Horror,Jason Tannis,486.4
3896,Horror,Jason Zada,117009.6
3897,Horror,Jerome Sable,18548.4
3898,Horror,Jerry Pyle,109.2
3899,Horror,Jochen Taubert,42.7
3900,Horror,Joe Charbanic,46.8
3901,Horror,Joe Chien,1794.0
3902,Horror,Joe Stauffer,3114.0
3903,Horror,Joel Paul Reisig,429.0
3904,Horror,John Borowski,78.0
3905,Horror,John La Tier,37.8
3906,Horror,John Michael Elfers,1176.6
3907,Horror,John Schneider,700.0
3908,Horror,John Skipp,34797.6
3909,Horror,John Stewart,182.7
3910,Horror,John Suits,24053.4
3911,Horror,Jon Harris,192333.8
3912,Horror,Jon Salmon,5380.2
3913,Horror,Jonathan Levine,1299166.5
3914,Horror,Jordan Downey,1536.8
3915,Horror,Jordan F. Ghanma,4678.9
3916,Horror,Joyce Bernal,291.5
3917,Horror,João P. Nunes,74.4
3918,Horror,Julia Walter,122.4
3919,Horror,Julia Zimanofsky,99.4
3920,Horror,Justin Benson,103079.5
3921,Horror,Justin Lin,400.0
3922,Horror,Justin Steeley,805.0
3923,Horror,K. King,7276.5
3924,Horror,Karl Mueller,7730.0
3925,Horror,Katie Galloway,127.3
3926,Horror,Kaushik Ganguly,1085.0
3927,Horror,Kelly Duane,127.3
3928,Horror,Kelly Michael Stewart,486.4
3929,Horror,Kelvin Tong,3641.6
3930,Horror,Ken Loach,13456.2
3931,Horror,Kenneth Bi,1183.0
3932,Horror,Kenneth Daisey,119.6
3933,Horror,Kenny Ortega,16909.2
3934,Horror,Kevin Dunn,895.4
3935,Horror,Kevin Greutert,388556.0
3936,Horror,Kevin Kolsch,69912.0
3937,Horror,Kevin Smith,13266.0
3938,Horror,Kimberly Peirce,649578.2
3939,Horror,Kristoffer Aaron Morgan,280.5
3940,Horror,Krisztian Majdik,787.2
3941,Horror,Lance Polland,64.8
3942,Horror,Larry Rosen,288.8
3943,Horror,Lawrie Brewster,5734.4
3944,Horror,Lee Raymond Saunders,61.6
3945,Horror,Leonardo Santana,63.0
3946,Horror,Lloyd Kaufman,7150.0
3947,Horror,Lonnie Martin,2077.0
3948,Horror,Lucas Figueroa,874.0
3949,Horror,Lucky McKee,34797.6
3950,Horror,Luis F. Montalvo,130.0
3951,Horror,Luke Mordue,541.2
3952,Horror,Luke Smith,399.9
3953,Horror,M. Night Shyamalan,444292.0
3954,Horror,Marc Forster,3315333.0
3955,Horror,Marcos Meroni,287.0
3956,Horror,Marcus Dunstan,13067.4
3957,Horror,Margarethe von Trotta,372.3
3958,Horror,Mark Bessenger,67.6
3959,Horror,Mark Edward Fischbach,47.0
3960,Horror,Martin Ian Smith,35.0
3961,Horror,Martyn Pick,954.6
3962,Horror,Masafumi Yamada,67.5
3963,Horror,Matt Duffer,80064.0
3964,Horror,Matt Jaissle,84.0
3965,Horror,Matt O'Mahoney,870.0
3966,Horror,Matt Zettell,403.2
3967,Horror,Matthew A. Brown,5602.5
3968,Horror,Matthew Menter,2077.0
3969,Horror,Max Landis,84.5
3970,Horror,Mia Kate Russell,115.5
3971,Horror,Michael Dougherty,212108.2
3972,Horror,Michael Leavy,269.1
3973,Horror,Michael Paris,1245.6
3974,Horror,Michael Rousselet,5380.2
3975,Horror,Michael Schmitt,48.8
3976,Horror,Michael Slovis,542.1
3977,Horror,Michelle Clay,356.0
3978,Horror,Miguel Ángel Toledo,1865.0
3979,Horror,Mike Flanagan,225898.2
3980,Horror,Mike Klassen,33.0
3981,Horror,Mike Mendez,34797.6
3982,Horror,Mike O'Mahony,44.0
3983,Horror,Mitch Gould,63.2
3984,Horror,Mong-Hong Chung,1587.2
3985,Horror,Morgan Spurlock,533.0
3986,Horror,Méryl Fortunat-Rossi,287.0
3987,Horror,Nathaniel Turner,116.0
3988,Horror,Navin Ramaswaran,486.4
3989,Horror,Neil Marshall,587282.4
3990,Horror,Nicholas Humphries,2992.8
3991,Horror,Nick Riedell,35.2
3992,Horror,Nicolas Winding Refn,194816.0
3993,Horror,Ola Paulakoski,291.2
3994,Horror,Oman Dhas,151.8
3995,Horror,Orok Duke,55.2
3996,Horror,Pang-Chun Chan,164.0
3997,Horror,Patrick Horvath,10859.2
3998,Horror,Paul Ragsdale,150.0
3999,Horror,Paul Solet,34797.6
4000,Horror,Paul Tarnopol,2618.7
4001,Horror,Paul Ziller,4411.8
4002,Horror,Peter Engert,5691.7
4003,Horror,Peter Feysa,67.9
4004,Horror,Predrag Antonijevic,2609.2
4005,Horror,Rados Bajic,285.6
4006,Horror,Rahul Sankrityan,92.4
4007,Horror,Rajesh Pillai,10825.6
4008,Horror,Randall Thorne,138.6
4009,Horror,Raymond Mongelli III,601.6
4010,Horror,Rene Perez,385.6
4011,Horror,Ric Burns,407.1
4012,Horror,Rob Dimension,44.0
4013,Horror,Robert Smellin,49.0
4014,Horror,Roberto Zmiric,215.0
4015,Horror,Rody Claude,663.0
4016,Horror,Roger Christian,3272.4
4017,Horror,Ross Duffer,80064.0
4018,Horror,Ryan Callaway,119.6
4019,Horror,Ryan O'Leary,96.0
4020,Horror,Ryan Prince,73.2
4021,Horror,Ryan Schifrin,34797.6
4022,Horror,Ryûhei Kitamura,7064.4
4023,Horror,Scott Derrickson,717696.4
4024,Horror,Scott Maccubbin,2077.0
4025,Horror,Scott Patrick,714.0
4026,Horror,Scott Schirmer,661.5
4027,Horror,Scott Wheeler,2923.8
4028,Horror,Sean Tretta,7732.6
4029,Horror,Sergey A.,150.25
4030,Horror,Sergio Oksman,442.2
4031,Horror,Shawn Jones,2077.0
4032,Horror,Shawna James,144.9
4033,Horror,Shiv Mohaa,1436.5
4034,Horror,Shunji Iwai,6220.8
4035,Horror,Simon Barrett,170232.7
4036,Horror,Stephen Lange,226.3
4037,Horror,Stephen Patrick Kenny,130.0
4038,Horror,Steven Hoban,24102.4
4039,Horror,Stolis Hadjicharalambous,55.8
4040,Horror,Stéphane Meunier,2233.0
4041,Horror,Takashi Miike,405727.2
4042,Horror,Tammi Sutton,7072.0
4043,Horror,Terissa Kelton,17.6
4044,Horror,Thierry Poiraud,6081.6
4045,Horror,Thomas Kail,60.0
4046,Horror,Thomas Ryan,46.9
4047,Horror,Timo Tjahjanto,170232.7
4048,Horror,Timothy Woodward Jr.,392.2
4049,Horror,Timur Bekmambetov,767849.6
4050,Horror,Todd Strauss-Schulson,136197.6
4051,Horror,Tom Harper,98921.2
4052,Horror,Tom Six,25067.6
4053,Horror,Tom Woodruff Jr.,2180.0
4054,Horror,Tomm Jacobsen,5380.2
4055,Horror,Tommy Wirkola,991774.6
4056,Horror,Tony Kern,2350.4
4057,Horror,Torin Langen,486.4
4058,Horror,Travis Bain,686.4
4059,Horror,Travis Cluff,60417.0
4060,Horror,Travis Hayward,725.7
4061,Horror,Travis Neal,37.1
4062,Horror,Trevor Juenger,409.5
4063,Horror,Tyler Shields,34784.7
4064,Horror,Uwe Boll,5166.0
4065,Horror,Valeri Milev,3040.4
4066,Horror,Vikram Bhatt,3936.0
4067,Horror,Waleed Al-Shehhi,158.4
4068,Horror,Wes Craven,132655.0
4069,Horror,William Brent Bell,258678.0
4070,Horror,William Collins,451.4
4071,Horror,William Cooper,17.6
4072,Horror,Xavier Seron,287.0
4073,Horror,Zach Bellin,44.1
4074,Horror,Zach Lipovsky,21030.15
4075,Horror,Zachary Ramelan,486.4
4076,Horror,Zebediah De Soto,787.2
4077,Music,Adam Wakeling,121.6
4078,Music,Adrián Caetano,56.0
4079,Music,Alana Waksman,49.0
4080,Music,Alice Nellis,1683.0
4081,Music,Allen Frederic,68.8
4082,Music,Andrew Shapter,3287.9
4083,Music,Andrey Nekrasov,86.0
4084,Music,Augusto Salvador,92.3
4085,Music,Ayako Yoshida,1332.1
4086,Music,Ben Steinbauer,72.0
4087,Music,Bill Pohlad,183401.6
4088,Music,Billy Corben,1601.3
4089,Music,Brad Lachman,65.6
4090,Music,Brent Morris,84.5
4091,Music,Brian McGinn,540.2
4092,Music,C. Fraser Press,264.0
4093,Music,Carlo Fusco,339.5
4094,Music,Celina Murga,40.2
4095,Music,Chike,480.0
4096,Music,Chike Ozah,341.5
4097,Music,Chris Hilson,1842.3
4098,Music,Chris Milk,480.0
4099,Music,Christopher Louie,17505.9
4100,Music,Christopher Mauldin,96.6
4101,Music,Coodie,387.666666667
4102,Music,Csaba Fazekas,1704.0
4103,Music,D.J. Viola,1303.1
4104,Music,Daniel Askill,49.0
4105,Music,Daniel E. Catullo,525.5
4106,Music,Danny Clinch,1249.4
4107,Music,Darren Dowler,167.4
4108,Music,Darren Press,264.0
4109,Music,Dave Meyers,116.6
4110,Music,David Barnard,417.6
4111,Music,David Fincher,2690.4
4112,Music,David J. Schweitzer,84.5
4113,Music,David Jeffcock,108.0
4114,Music,Diane Martel,642.6
4115,Music,Diego Quemada-Díez,979.8
4116,Music,Dione Newton,33.0
4117,Music,Director X.,480.0
4118,Music,Don Roy King,13554.6
4119,Music,Doze Niu,1274.4
4120,Music,Dustin Lance Black,8783.5
4121,Music,Elvira Lind,452.6
4122,Music,Eric Friedler,450.3
4123,Music,Erik White,116.6
4124,Music,Esteban Puenzo,40.8
4125,Music,Ester Gould,1380.6
4126,Music,Fat Cats,480.0
4127,Music,Fatima Robinson,389.4
4128,Music,Francis Hanly,108.0
4129,Music,Frank Nasso,855.0
4130,Music,Frankie Frain,75.0
4131,Music,Fred Holmes,36.0
4132,Music,Gakuryû Ishii,340.2
4133,Music,Gary Halvorson,55.3
4134,Music,Geoff Posner,39.0
4135,Music,Gita Desai,159.6
4136,Music,Gregg Gelfand,2577.4
4137,Music,Gregory Jacobs,228769.5
4138,Music,Gustavo Taretto,61.2
4139,Music,Harri Mark,116.6
4140,Music,Hervé Martin-Delpierre,12176.4
4141,Music,Hirokazu Koreeda,98.8
4142,Music,Ian & Cooper,50.0
4143,Music,Ida Anita Del Mundo,55.2
4144,Music,Jack Gulick,705.6
4145,Music,James Marcus Haney,3564.2
4146,Music,Jim Gabour,1248.0
4147,Music,Jim Swaffield,11711.6
4148,Music,Jim Wolpaw,68.2
4149,Music,Joel Gallen,275.4
4150,Music,John Scheinfeld,263.5
4151,Music,John Swetnam,915.6
4152,Music,Jonathan Beswick,378.0
4153,Music,Jonathan Lynn,32279.5
4154,Music,Joseph Kahn,132.0
4155,Music,Kamaleswar Mukherjee,9769.5
4156,Music,Kanye West,480.0
4157,Music,Kenny Richards-Preston,63.8
4158,Music,Laiska Lajunen,183.6
4159,Music,Lasse Jarvi,249.1
4160,Music,Laura Bialis,63.0
4161,Music,Lian Lunson,280.8
4162,Music,Lightning Bear,63.8
4163,Music,Liz Garbus,51877.6
4164,Music,Lorena Muñoz,1524.6
4165,Music,Louis J. Horvitz,51.0
4166,Music,Lucrecia Martel,172.8
4167,Music,Lucy van Beek,354.2
4168,Music,Lucía Puenzo,40.8
4169,Music,Mahmut Fazil Coskun,8556.0
4170,Music,Marc Abraham,16222.2
4171,Music,Marc Klasfeld,66.0
4172,Music,Marcus Raboy,369.2
4173,Music,Marcus Viner,110.4
4174,Music,Martyn Atkins,1628.0
4175,Music,Mathew Cullen,297.0
4176,Music,Max Joseph,70749.75
4177,Music,Michael Haussman,480.0
4178,Music,Michael Iversen,75.2
4179,Music,Michael J. Sarna,34.2
4180,Music,Michel Comte,1332.1
4181,Music,Mike Laloe,200.6
4182,Music,Nurtaç Erimer,29.4
4183,Music,Olivier Assayas,27282.6
4184,Music,Pascal Tessaud,204.8
4185,Music,Paul Boyd,33.8
4186,Music,Paul Hunter,35.0
4187,Music,Pete Schuermann,249.1
4188,Music,Peter Rosen,44.0
4189,Music,Peter Wick,37.8
4190,Music,Petro Papahadjopoulos,55.3
4191,Music,Phil Griffin,49.0
4192,Music,R. Kelly,11711.6
4193,Music,R.J. Cutler,591470.8
4194,Music,Raymond De Felitta,360.0
4195,Music,Raymond Ley,851.4
4196,Music,Reijer Zwaan,1380.6
4197,Music,Richard Valentine,184.8
4198,Music,Richie Adams,945.0
4199,Music,Rikhil Bahadur,1316.7
4200,Music,Rosto,87.1
4201,Music,Ruth Treacy,213.0
4202,Music,Ryan Wise,3084.3
4203,Music,Saba,83.6
4204,Music,Sergey A.,68.8
4205,Music,Sia,49.0
4206,Music,Sofia Coppola,53069.5
4207,Music,Stanley Nelson,494.0
4208,Music,Stephan Komandarev,39325.5
4209,Music,Steve Antin,401862.4
4210,Music,Steve Freer,553.8
4211,Music,Steven Vosburgh,168.2
4212,Music,Stéphane Laporte,2464.0
4213,Music,Suzanne Guacci,332.0
4214,Music,Sylvie Verheyde,9431.6
4215,Music,Taj,205.2
4216,Music,Terral MarQues,40.8
4217,Music,Thomas Snyder,116.6
4218,Music,Thorsten Schütte,2467.5
4219,Music,Tim Erem,118.0
4220,Music,Timothy Bond,655.2
4221,Music,Tomi Riionheimo,183.6
4222,Music,Tomoo Noda,376.0
4223,Music,Trey Fanjoy,844.9
4224,Music,Trey Reynolds,214.6
4225,Music,Tue Walin Storm,452.6
4226,Music,William Baker,110.4
4227,Music,Wolfgang Boeck,42.0
4228,Music,Ye-Ming Wang,473.0
4229,Music,Yvonne Kerékgyártó,254.2
4230,Music,Yôhei Fukuda,137.5
4231,Musical,Adam Egypt Mortimer,6518.2
4232,Musical,Andre Champagne,386.4
4233,Musical,Anthony Giordano,2701.8
4234,Musical,Bruce Terris,1268.8
4235,Musical,Carlos Saura,510.0
4236,Musical,David Acomba,20942.4
4237,Musical,David Renaud,62.3
4238,Musical,Greg Lamberson,466.2
4239,Musical,Jan Müller-Michaelis,82.0
4240,Musical,Janis Nords,4316.8
4241,Musical,Jerome Sable,18548.4
4242,Musical,Kaitlyn Busbee,158.7
4243,Musical,Kenny Ortega,16909.2
4244,Musical,Khavn,38.4
4245,Musical,Larry Brand,646.0
4246,Musical,Linda Yellen,315.7
4247,Musical,Marita Grabiak,2453.9
4248,Musical,Mark Maine,81.6
4249,Musical,Miguel Courtois,20034.0
4250,Musical,Pascal Tessaud,204.8
4251,Musical,Paul Caslin,124.5
4252,Musical,Peter Fitzgerald,53.2
4253,Musical,Rene Perez,1051.6
4254,Musical,Richard Mogg,73.2
4255,Musical,Richard Thorpe,1641.4
4256,Musical,Rocco Papaleo,10318.0
4257,Musical,Ryan Murphy,1125.9
4258,Musical,Saara Saarela,915.0
4259,Musical,Saba,83.6
4260,Musical,Sanaa Hamri,10163.2
4261,Musical,Sean Christopher Lewis,158.7
4262,Musical,Serge Bozon,2739.2
4263,Musical,Sofia Coppola,53069.5
4264,Musical,Steve Antin,401862.4
4265,Musical,Steve Binder,20942.4
4266,Musical,Tyler Perry,6706.9
4267,Musical,Vipul Amrutlal Shah,42847.0
4268,Musical,Wendy Jo Carlton,821.6
4269,Musical,Will Ryder,57.6
4270,Musical,Ülviyya Könül,20.0
4271,Mystery,Ace Jordan,2332.9
4272,Mystery,Adam Marcus,15989.6
4273,Mystery,Adam Strange,78.0
4274,Mystery,Alex Cole Taylor,159.6
4275,Mystery,Alex Hutchinson,811.2
4276,Mystery,Alexandre Aja,5318.4
4277,Mystery,Amel Tresnjic,1125.6
4278,Mystery,Anders Johannes Bukh,1471.1
4279,Mystery,Andrew Lau,2350.4
4280,Mystery,Andrew de Villiers,545.0
4281,Mystery,Andy Devonshire,2739.0
4282,Mystery,Anirban Roy,1887.6
4283,Mystery,Anthony Giordano,913.0
4284,Mystery,Anthony Spadaccini,372.0
4285,Mystery,Anthony Straeger,50.4
4286,Mystery,Antonio Manetti,3445.6
4287,Mystery,Arthur Allan Seidelman,711.0
4288,Mystery,Arturo Pérez Torres,345.0
4289,Mystery,Asghar Farhadi,268307.7
4290,Mystery,Ashe Morrison,1782.0
4291,Mystery,Barney Elliott,1616.6
4292,Mystery,Ben Cresciman,972.8
4293,Mystery,Berry Minnott,76.0
4294,Mystery,Bhushan Patel,4506.6
4295,Mystery,Boban Samuel,2438.1
4296,Mystery,Bobcat Goldthwait,806.6
4297,Mystery,Brandon Christopher,310.5
4298,Mystery,Brandon Polanco,862.4
4299,Mystery,Brett Sullivan,24102.4
4300,Mystery,Brian Netto,4671.0
4301,Mystery,Bruno Oliviero,1010.0
4302,Mystery,Cao Guimarães,225.0
4303,Mystery,Carlos Nunez,102.0
4304,Mystery,Caryn Waechter,8990.1
4305,Mystery,Christopher Di Nunzio,375.2
4306,Mystery,Christopher E. Morgan,37.0
4307,Mystery,Christopher Mauldin,96.6
4308,Mystery,Cort Kristensen,307.8
4309,Mystery,Dallas Richard Hallam,10859.2
4310,Mystery,Dan Trachtenberg,1089028.6
4311,Mystery,Darren Lynn Bousman,249.6
4312,Mystery,Dave Boyle,8323.2
4313,Mystery,Dave Grossman,1270.2
4314,Mystery,David Doucette,1782.0
4315,Mystery,David Fincher,4780587.6
4316,Mystery,David Grossman,195.0
4317,Mystery,David Redmon,1763.2
4318,Mystery,Denis Villeneuve,21080.0
4319,Mystery,Dennis Lenart,1270.2
4320,Mystery,Dick Carruthers,127.5
4321,Mystery,Donald E. Reynolds,41.0
4322,Mystery,Drew Hall,2431.3
4323,Mystery,Eiichiro Sasaki,3240.0
4324,Mystery,Ellis Smith,52.8
4325,Mystery,Elvis Deane,67.2
4326,Mystery,Eric Parsons,1270.2
4327,Mystery,Estelle Weidlich,50.0
4328,Mystery,Evan Goldberg,1667483.4
4329,Mystery,Evie Marie Warner,75.0
4330,Mystery,F.C. Rabbath,68.0
4331,Mystery,Falco Jagau,112.5
4332,Mystery,Francis Lawrence,3851657.2
4333,Mystery,Gary Lang,27.5
4334,Mystery,Geoffrey Sax,4595.05
4335,Mystery,Geoffroy Faugérolas,94.6
4336,Mystery,Gonzalo Lira,102.6
4337,Mystery,Gonzalo López-Gallego,247946.4
4338,Mystery,Gore Verbinski,1817408.3
4339,Mystery,Grant Harvey,24102.4
4340,Mystery,Gretl Claggett,82.5
4341,Mystery,Guillaume Nicloux,4643.1
4342,Mystery,Guillem Morales,28752.3
4343,Mystery,Hakim Khalfani,205.8
4344,Mystery,Harrison Smith,1965.6
4345,Mystery,Ho-Young Kweon,4158.0
4346,Mystery,Huw Davies,84.0
4347,Mystery,Iram Parveen Bilal,7022.6
4348,Mystery,Iván Sánchez,37.0
4349,Mystery,J.J. Abrams,2067591.0
4350,Mystery,J.J. Cobs,148.2
4351,Mystery,Jacob Gentry,28609.2
4352,Mystery,James Erskine,65.0
4353,Mystery,James Wan,2358433.0
4354,Mystery,Jason Edwards,59.2
4355,Mystery,Jason Zada,117009.6
4356,Mystery,Jaume Collet-Serra,1432767.0
4357,Mystery,Jean-Marc Minéo,803.6
4358,Mystery,Joe Hannaghan,52.8
4359,Mystery,Joe Sichta,14402.4
4360,Mystery,John Patrick Shanley,755677.5
4361,Mystery,John Robert Moore,795.0
4362,Mystery,John V. Soto,6781.5
4363,Mystery,Jonathan Bullen,53.0
4364,Mystery,Jonathan MacPherson,101.4
4365,Mystery,Jonathan Ogilvie,2095.5
4366,Mystery,Jorge Dorado,100522.5
4367,Mystery,Joyce Bernal,291.5
4368,Mystery,Justin Steeley,805.0
4369,Mystery,Katie Hallahan,55.3
4370,Mystery,Kenji Kodama,5297.2
4371,Mystery,Kenneth Daisey,119.6
4372,Mystery,Kevin Greutert,388556.0
4373,Mystery,Ki-duk Kim,19133.4
4374,Mystery,Lorry Powles,2739.0
4375,Mystery,Louis Leterrier,3423940.9
4376,Mystery,Maggie Kiley,1556.8
4377,Mystery,Marco Manetti,3445.6
4378,Mystery,Mark Kochanowicz,279.5
4379,Mystery,Martin Wood,3946.3
4380,Mystery,Matías Pinochet,32.0
4381,Mystery,Mehmet Eryilmaz,112.2
4382,Mystery,Michael Caton-Jones,132325.2
4383,Mystery,Micho Rutare,3280.6
4384,Mystery,Neeraj Ghaywan,1887.6
4385,Mystery,Nigel Atkinson,84.0
4386,Mystery,Nima Ghapanoori,486.2
4387,Mystery,Noel Davis Poyner,166.0
4388,Mystery,Osman Ali,165.2
4389,Mystery,Pablo Lobato,225.0
4390,Mystery,Pascal Thomas,3032.6
4391,Mystery,Patrick Horvath,10859.2
4392,Mystery,Paul Brighton,735.3
4393,Mystery,Paul Ziller,7272.0
4394,Mystery,Pearry Reginald Teo,4665.5
4395,Mystery,Peter Bogdanovich,5402.0
4396,Mystery,Peter Tsaykel,1270.2
4397,Mystery,Phillip Noyce,171663.8
4398,Mystery,Pierre Henri Landriau,45.0
4399,Mystery,Rachel Goldenberg,5904.0
4400,Mystery,Ray Loriga,1617.6
4401,Mystery,Richard Poche,289.1
4402,Mystery,Rob Thomas,288660.0
4403,Mystery,Roger Lay Jr.,71.1
4404,Mystery,Rohit Pandey,1887.6
4405,Mystery,Ryan Callaway,119.6
