,YearMonth,Name,State,AvgTemp
685,201602.0,PECOS,TX,M
686,201603.0,PECOS,TX,M
687,201604.0,PECOS,TX,M
688,201605.0,PECOS,TX,M
689,201606.0,PECOS,TX,M
690,201607.0,PECOS,TX,M
691,201608.0,PECOS,TX,M
692,201609.0,PECOS,TX,M
693,201610.0,PECOS,TX,M
694,201611.0,PECOS,TX,M
695,201612.0,PECOS,TX,M
696,201501.0,MONTROSE,CO,27.1
697,201502.0,MONTROSE,CO,31.4
698,201503.0,MONTROSE,CO,37.7
699,201504.0,MONTROSE,CO,40.6
700,201505.0,MONTROSE,CO,45.6
701,201506.0,MONTROSE,CO,61.3
702,201507.0,MONTROSE,CO,61.5
703,201508.0,MONTROSE,CO,M
704,201509.0,MONTROSE,CO,58.4
705,201510.0,MONTROSE,CO,48.3
706,201511.0,MONTROSE,CO,30.3
707,201512.0,MONTROSE,CO,M
708,201601.0,MONTROSE,CO,20.6
709,201602.0,MONTROSE,CO,27.6
710,201603.0,MONTROSE,CO,33.2
711,201604.0,MONTROSE,CO,39.7
712,201605.0,MONTROSE,CO,M
713,201606.0,MONTROSE,CO,62.9
714,201607.0,MONTROSE,CO,M
715,201608.0,MONTROSE,CO,60.7
716,201609.0,MONTROSE,CO,56.1
717,201610.0,MONTROSE,CO,48.7
718,201611.0,MONTROSE,CO,36.3
719,201612.0,MONTROSE,CO,M
720,201501.0,CORTEZ,CO,31.6
721,201502.0,CORTEZ,CO,36.3
722,201503.0,CORTEZ,CO,43.6
723,201504.0,CORTEZ,CO,45.2
724,201505.0,CORTEZ,CO,49.3
725,201506.0,CORTEZ,CO,65.2
726,201507.0,CORTEZ,CO,65.5
727,201508.0,CORTEZ,CO,M
728,201509.0,CORTEZ,CO,64.5
729,201510.0,CORTEZ,CO,52.6
730,201511.0,CORTEZ,CO,34.8
731,201512.0,CORTEZ,CO,26.4
732,201601.0,CORTEZ,CO,25.9
733,201602.0,CORTEZ,CO,33.7
734,201603.0,CORTEZ,CO,39.5
735,201604.0,CORTEZ,CO,44.3
736,201605.0,CORTEZ,CO,M
737,201606.0,CORTEZ,CO,69.3
738,201607.0,CORTEZ,CO,M
739,201608.0,CORTEZ,CO,64.4
740,201609.0,CORTEZ,CO,60.4
741,201610.0,CORTEZ,CO,54.1
742,201611.0,CORTEZ,CO,40.5
743,201612.0,CORTEZ,CO,M
744,201501.0,LOS ALAMOS,NM,26.3
745,201502.0,LOS ALAMOS,NM,29.8
746,201503.0,LOS ALAMOS,NM,35.5
747,201504.0,LOS ALAMOS,NM,39.8
748,201505.0,LOS ALAMOS,NM,43.5
749,201506.0,LOS ALAMOS,NM,56.5
750,201507.0,LOS ALAMOS,NM,57.8
751,201508.0,LOS ALAMOS,NM,M
752,201509.0,LOS ALAMOS,NM,54.3
753,201510.0,LOS ALAMOS,NM,44.4
754,201511.0,LOS ALAMOS,NM,30.6
755,201512.0,LOS ALAMOS,NM,23.8
756,201601.0,LOS ALAMOS,NM,20.6
757,201602.0,LOS ALAMOS,NM,26.3
758,201603.0,LOS ALAMOS,NM,35.0
759,201604.0,LOS ALAMOS,NM,38.0
760,201605.0,LOS ALAMOS,NM,M
761,201606.0,LOS ALAMOS,NM,57.8
762,201607.0,LOS ALAMOS,NM,M
763,201608.0,LOS ALAMOS,NM,55.0
764,201609.0,LOS ALAMOS,NM,52.1
765,201610.0,LOS ALAMOS,NM,45.3
766,201611.0,LOS ALAMOS,NM,33.2
767,201612.0,LOS ALAMOS,NM,M
768,201501.0,LA JUNTA,CO,33.8
769,201502.0,LA JUNTA,CO,34.5
770,201503.0,LA JUNTA,CO,44.8
771,201504.0,LA JUNTA,CO,52.6
772,201505.0,LA JUNTA,CO,57.1
773,201506.0,LA JUNTA,CO,72.0
774,201507.0,LA JUNTA,CO,76.2
775,201508.0,LA JUNTA,CO,M
776,201509.0,LA JUNTA,CO,70.6
777,201510.0,LA JUNTA,CO,58.0
778,201511.0,LA JUNTA,CO,40.5
779,201512.0,LA JUNTA,CO,33.2
780,201601.0,LA JUNTA,CO,31.4
781,201602.0,LA JUNTA,CO,37.9
782,201603.0,LA JUNTA,CO,42.6
783,201604.0,LA JUNTA,CO,49.4
784,201605.0,LA JUNTA,CO,M
785,201606.0,LA JUNTA,CO,74.0
786,201607.0,LA JUNTA,CO,M
787,201608.0,LA JUNTA,CO,73.6
788,201609.0,LA JUNTA,CO,68.2
789,201610.0,LA JUNTA,CO,58.5
790,201611.0,LA JUNTA,CO,44.8
791,201612.0,LA JUNTA,CO,M
792,201501.0,OAKLEY,KS,32.2
793,201502.0,OAKLEY,KS,32.7
794,201503.0,OAKLEY,KS,47.1
795,201504.0,OAKLEY,KS,53.7
796,201505.0,OAKLEY,KS,59.4
797,201506.0,OAKLEY,KS,74.9
798,201507.0,OAKLEY,KS,77.8
799,201508.0,OAKLEY,KS,M
800,201509.0,OAKLEY,KS,73.5
801,201510.0,OAKLEY,KS,58.2
802,201511.0,OAKLEY,KS,40.7
803,201512.0,OAKLEY,KS,34.6
804,201601.0,OAKLEY,KS,31.9
805,201602.0,OAKLEY,KS,39.1
806,201603.0,OAKLEY,KS,46.7
807,201604.0,OAKLEY,KS,52.6
808,201605.0,OAKLEY,KS,M
809,201606.0,OAKLEY,KS,76.0
810,201607.0,OAKLEY,KS,M
811,201608.0,OAKLEY,KS,74.7
812,201609.0,OAKLEY,KS,69.3
813,201610.0,OAKLEY,KS,59.9
814,201611.0,OAKLEY,KS,45.7
815,201612.0,OAKLEY,KS,M
816,201501.0,BULLSEYE,CO,M
817,201502.0,BULLSEYE,CO,M
818,201503.0,BULLSEYE,CO,M
819,201504.0,BULLSEYE,CO,M
820,201505.0,BULLSEYE,CO,M
821,201506.0,BULLSEYE,CO,M
822,201507.0,BULLSEYE,CO,M
823,201508.0,BULLSEYE,CO,M
824,201509.0,BULLSEYE,CO,M
825,201510.0,BULLSEYE,CO,M
826,201511.0,BULLSEYE,CO,M
827,201512.0,BULLSEYE,CO,M
828,201601.0,BULLSEYE,CO,M
829,201602.0,BULLSEYE,CO,M
830,201603.0,BULLSEYE,CO,M
831,201604.0,BULLSEYE,CO,M
832,201605.0,BULLSEYE,CO,M
833,201606.0,BULLSEYE,CO,M
834,201607.0,BULLSEYE,CO,M
835,201608.0,BULLSEYE,CO,M
836,201609.0,BULLSEYE,CO,M
837,201610.0,BULLSEYE,CO,M
838,201611.0,BULLSEYE,CO,M
839,201612.0,BULLSEYE,CO,M
840,201501.0,MIDLAND,TX,M
841,201502.0,MIDLAND,TX,M
842,201503.0,MIDLAND,TX,M
843,201504.0,MIDLAND,TX,M
844,201505.0,MIDLAND,TX,M
845,201506.0,MIDLAND,TX,M
846,201507.0,MIDLAND,TX,M
847,201508.0,MIDLAND,TX,M
848,201509.0,MIDLAND,TX,M
849,201510.0,MIDLAND,TX,M
850,201511.0,MIDLAND,TX,M
851,201512.0,MIDLAND,TX,M
852,201601.0,MIDLAND,TX,M
853,201602.0,MIDLAND,TX,M
854,201603.0,MIDLAND,TX,M
855,201604.0,MIDLAND,TX,M
856,201605.0,MIDLAND,TX,M
857,201606.0,MIDLAND,TX,M
858,201607.0,MIDLAND,TX,M
859,201608.0,MIDLAND,TX,M
860,201609.0,MIDLAND,TX,M
861,201610.0,MIDLAND,TX,M
862,201611.0,MIDLAND,TX,M
863,201612.0,MIDLAND,TX,M
864,201501.0,BRONTE,TX,41.8
865,201502.0,BRONTE,TX,44.8
866,201503.0,BRONTE,TX,55.3
867,201504.0,BRONTE,TX,65.0
868,201505.0,BRONTE,TX,69.8
869,201506.0,BRONTE,TX,77.2
870,201507.0,BRONTE,TX,81.9
871,201508.0,BRONTE,TX,M
872,201509.0,BRONTE,TX,78.9
873,201510.0,BRONTE,TX,68.2
874,201511.0,BRONTE,TX,54.0
875,201512.0,BRONTE,TX,47.3
876,201601.0,BRONTE,TX,44.0
877,201602.0,BRONTE,TX,51.1
878,201603.0,BRONTE,TX,58.5
879,201604.0,BRONTE,TX,63.0
880,201605.0,BRONTE,TX,M
881,201606.0,BRONTE,TX,76.9
882,201607.0,BRONTE,TX,M
883,201608.0,BRONTE,TX,81.9
884,201609.0,BRONTE,TX,75.1
885,201610.0,BRONTE,TX,M
886,201611.0,BRONTE,TX,58.4
887,201612.0,BRONTE,TX,M
888,201501.0,LAS CRUCES,NM,38.9
889,201502.0,LAS CRUCES,NM,47.2
890,201503.0,LAS CRUCES,NM,53.3
891,201504.0,LAS CRUCES,NM,57.2
892,201505.0,LAS CRUCES,NM,64.1
893,201506.0,LAS CRUCES,NM,78.4
894,201507.0,LAS CRUCES,NM,79.2
895,201508.0,LAS CRUCES,NM,M
896,201509.0,LAS CRUCES,NM,74.3
897,201510.0,LAS CRUCES,NM,62.6
898,201511.0,LAS CRUCES,NM,48.2
899,201512.0,LAS CRUCES,NM,40.4
900,201601.0,LAS CRUCES,NM,38.5
901,201602.0,LAS CRUCES,NM,45.1
902,201603.0,LAS CRUCES,NM,53.0
903,201604.0,LAS CRUCES,NM,58.0
904,201605.0,LAS CRUCES,NM,M
905,201606.0,LAS CRUCES,NM,78.5
906,201607.0,LAS CRUCES,NM,M
907,201608.0,LAS CRUCES,NM,76.5
908,201609.0,LAS CRUCES,NM,71.8
909,201610.0,LAS CRUCES,NM,65.2
910,201611.0,LAS CRUCES,NM,50.6
911,201612.0,LAS CRUCES,NM,M
912,201501.0,ONTARIO,CA,59.1
913,201502.0,ONTARIO,CA,62.1
914,201503.0,ONTARIO,CA,66.8
915,201504.0,ONTARIO,CA,65.5
916,201505.0,ONTARIO,CA,64.7
917,201506.0,ONTARIO,CA,76.5
918,201507.0,ONTARIO,CA,77.5
919,201508.0,ONTARIO,CA,81.4
920,201509.0,ONTARIO,CA,80.5
921,201510.0,ONTARIO,CA,74.6
922,201511.0,ONTARIO,CA,58.8
923,201512.0,ONTARIO,CA,53.1
924,201601.0,ONTARIO,CA,53.6
925,201602.0,ONTARIO,CA,62.8
926,201603.0,ONTARIO,CA,61.7
927,201604.0,ONTARIO,CA,66.2
928,201605.0,ONTARIO,CA,65.6
929,201606.0,ONTARIO,CA,76.4
930,201607.0,ONTARIO,CA,80.7
931,201608.0,ONTARIO,CA,79.7
932,201609.0,ONTARIO,CA,75.7
933,201610.0,ONTARIO,CA,69.7
934,201611.0,ONTARIO,CA,63.3
935,201612.0,ONTARIO,CA,M
936,201501.0,FLAGSTAFF,AZ,34.0
937,201502.0,FLAGSTAFF,AZ,39.7
938,201503.0,FLAGSTAFF,AZ,42.0
939,201504.0,FLAGSTAFF,AZ,43.4
940,201505.0,FLAGSTAFF,AZ,47.6
941,201506.0,FLAGSTAFF,AZ,62.9
942,201507.0,FLAGSTAFF,AZ,63.7
943,201508.0,FLAGSTAFF,AZ,65.6
944,201509.0,FLAGSTAFF,AZ,60.4
945,201510.0,FLAGSTAFF,AZ,49.9
946,201511.0,FLAGSTAFF,AZ,34.1
947,201512.0,FLAGSTAFF,AZ,27.9
948,201601.0,FLAGSTAFF,AZ,28.4
949,201602.0,FLAGSTAFF,AZ,36.3
950,201603.0,FLAGSTAFF,AZ,40.2
951,201604.0,FLAGSTAFF,AZ,43.8
952,201605.0,FLAGSTAFF,AZ,48.5
953,201606.0,FLAGSTAFF,AZ,64.2
954,201607.0,FLAGSTAFF,AZ,66.8
955,201608.0,FLAGSTAFF,AZ,62.0
956,201609.0,FLAGSTAFF,AZ,56.8
957,201610.0,FLAGSTAFF,AZ,50.7
958,201611.0,FLAGSTAFF,AZ,38.6
959,201612.0,FLAGSTAFF,AZ,M
960,201501.0,PALM SPRINGS,CA,56.6
961,201502.0,PALM SPRINGS,CA,64.0
962,201503.0,PALM SPRINGS,CA,69.7
963,201504.0,PALM SPRINGS,CA,71.7
964,201505.0,PALM SPRINGS,CA,75.1
965,201506.0,PALM SPRINGS,CA,87.3
966,201507.0,PALM SPRINGS,CA,90.8
967,201508.0,PALM SPRINGS,CA,93.5
968,201509.0,PALM SPRINGS,CA,86.8
969,201510.0,PALM SPRINGS,CA,79.2
970,201511.0,PALM SPRINGS,CA,58.4
971,201512.0,PALM SPRINGS,CA,52.0
972,201601.0,PALM SPRINGS,CA,54.2
973,201602.0,PALM SPRINGS,CA,64.7
974,201603.0,PALM SPRINGS,CA,68.2
975,201604.0,PALM SPRINGS,CA,73.2
976,201605.0,PALM SPRINGS,CA,78.6
977,201606.0,PALM SPRINGS,CA,90.1
978,201607.0,PALM SPRINGS,CA,92.4
979,201608.0,PALM SPRINGS,CA,91.9
980,201609.0,PALM SPRINGS,CA,83.2
981,201610.0,PALM SPRINGS,CA,75.9
982,201611.0,PALM SPRINGS,CA,63.9
983,201612.0,PALM SPRINGS,CA,M
984,201501.0,FORT HUACHUCA/SIERRA VISTA,AZ,48.4
985,201502.0,FORT HUACHUCA/SIERRA VISTA,AZ,56.6
986,201503.0,FORT HUACHUCA/SIERRA VISTA,AZ,59.2
987,201504.0,FORT HUACHUCA/SIERRA VISTA,AZ,61.9
988,201505.0,FORT HUACHUCA/SIERRA VISTA,AZ,66.5
989,201506.0,FORT HUACHUCA/SIERRA VISTA,AZ,80.7
990,201507.0,FORT HUACHUCA/SIERRA VISTA,AZ,77.1
991,201508.0,FORT HUACHUCA/SIERRA VISTA,AZ,79.3
992,201509.0,FORT HUACHUCA/SIERRA VISTA,AZ,74.2
993,201510.0,FORT HUACHUCA/SIERRA VISTA,AZ,66.5
994,201511.0,FORT HUACHUCA/SIERRA VISTA,AZ,54.4
995,201512.0,FORT HUACHUCA/SIERRA VISTA,AZ,47.0
996,201601.0,FORT HUACHUCA/SIERRA VISTA,AZ,47.7
997,201602.0,FORT HUACHUCA/SIERRA VISTA,AZ,M
998,201603.0,FORT HUACHUCA/SIERRA VISTA,AZ,M
999,201604.0,FORT HUACHUCA/SIERRA VISTA,AZ,M
1000,201605.0,FORT HUACHUCA/SIERRA VISTA,AZ,M
1001,201606.0,FORT HUACHUCA/SIERRA VISTA,AZ,M
1002,201607.0,FORT HUACHUCA/SIERRA VISTA,AZ,M
1003,201608.0,FORT HUACHUCA/SIERRA VISTA,AZ,M
1004,201609.0,FORT HUACHUCA/SIERRA VISTA,AZ,M
1005,201610.0,FORT HUACHUCA/SIERRA VISTA,AZ,M
1006,201611.0,FORT HUACHUCA/SIERRA VISTA,AZ,M
1007,201612.0,FORT HUACHUCA/SIERRA VISTA,AZ,M
1008,201501.0,SAN DIEGO,CA,59.6
1009,201502.0,SAN DIEGO,CA,62.5
1010,201503.0,SAN DIEGO,CA,65.8
1011,201504.0,SAN DIEGO,CA,64.5
1012,201505.0,SAN DIEGO,CA,63.1
1013,201506.0,SAN DIEGO,CA,69.7
1014,201507.0,SAN DIEGO,CA,72.8
1015,201508.0,SAN DIEGO,CA,76.1
1016,201509.0,SAN DIEGO,CA,77.3
1017,201510.0,SAN DIEGO,CA,73.3
1018,201511.0,SAN DIEGO,CA,61.3
1019,201512.0,SAN DIEGO,CA,55.3
1020,201601.0,SAN DIEGO,CA,56.2
1021,201602.0,SAN DIEGO,CA,62.6
1022,201603.0,SAN DIEGO,CA,61.1
1023,201604.0,SAN DIEGO,CA,64.6
1024,201605.0,SAN DIEGO,CA,63.9
1025,201606.0,SAN DIEGO,CA,70.7
1026,201607.0,SAN DIEGO,CA,74.3
1027,201608.0,SAN DIEGO,CA,74.3
1028,201609.0,SAN DIEGO,CA,72.4
1029,201610.0,SAN DIEGO,CA,69.4
1030,201611.0,SAN DIEGO,CA,64.4
1031,201612.0,SAN DIEGO,CA,M
1032,201501.0,IMPERIAL,CA,57.6
1033,201502.0,IMPERIAL,CA,65.2
1034,201503.0,IMPERIAL,CA,70.4
1035,201504.0,IMPERIAL,CA,71.7
1036,201505.0,IMPERIAL,CA,74.9
1037,201506.0,IMPERIAL,CA,89.4
1038,201507.0,IMPERIAL,CA,90.6
1039,201508.0,IMPERIAL,CA,96.8
1040,201509.0,IMPERIAL,CA,90.8
1041,201510.0,IMPERIAL,CA,81.1
1042,201511.0,IMPERIAL,CA,62.1
1043,201512.0,IMPERIAL,CA,55.1
1044,201601.0,IMPERIAL,CA,56.8
1045,201602.0,IMPERIAL,CA,64.7
1046,201603.0,IMPERIAL,CA,69.2
1047,201604.0,IMPERIAL,CA,73.8
1048,201605.0,IMPERIAL,CA,78.0
1049,201606.0,IMPERIAL,CA,92.0
1050,201607.0,IMPERIAL,CA,96.9
1051,201608.0,IMPERIAL,CA,95.8
1052,201609.0,IMPERIAL,CA,85.4
1053,201610.0,IMPERIAL,CA,78.5
1054,201611.0,IMPERIAL,CA,65.9
1055,201612.0,IMPERIAL,CA,M
1056,201501.0,YUMA,AZ,M
1057,201502.0,YUMA,AZ,68.4
1058,201503.0,YUMA,AZ,73.6
1059,201504.0,YUMA,AZ,74.2
1060,201505.0,YUMA,AZ,77.2
1061,201506.0,YUMA,AZ,91.0
1062,201507.0,YUMA,AZ,93.6
1063,201508.0,YUMA,AZ,97.8
1064,201509.0,YUMA,AZ,91.4
1065,201510.0,YUMA,AZ,82.2
1066,201511.0,YUMA,AZ,64.1
1067,201512.0,YUMA,AZ,56.6
1068,201601.0,YUMA,AZ,57.9
1069,201602.0,YUMA,AZ,70.8
1070,201603.0,YUMA,AZ,70.0
1071,201604.0,YUMA,AZ,73.7
1072,201605.0,YUMA,AZ,78.1
1073,201606.0,YUMA,AZ,92.5
1074,201607.0,YUMA,AZ,96.1
1075,201608.0,YUMA,AZ,95.2
1076,201609.0,YUMA,AZ,87.0
1077,201610.0,YUMA,AZ,80.6
1078,201611.0,YUMA,AZ,68.9
1079,201612.0,YUMA,AZ,M
1080,201501.0,CAMP PENDLETON,CA,55.5
1081,201502.0,CAMP PENDLETON,CA,M
1082,201503.0,CAMP PENDLETON,CA,M
1083,201504.0,CAMP PENDLETON,CA,M
1084,201506.0,CAMP PENDLETON,CA,M
1085,201507.0,CAMP PENDLETON,CA,71.7
1086,201508.0,CAMP PENDLETON,CA,M
1087,201509.0,CAMP PENDLETON,CA,M
1088,201510.0,CAMP PENDLETON,CA,70.2
1089,201511.0,CAMP PENDLETON,CA,55.6
1090,201512.0,CAMP PENDLETON,CA,M
1091,201601.0,CAMP PENDLETON,CA,52.8
1092,201602.0,CAMP PENDLETON,CA,58.4
1093,201603.0,CAMP PENDLETON,CA,57.0
1094,201604.0,CAMP PENDLETON,CA,59.9
1095,201605.0,CAMP PENDLETON,CA,M
1096,201606.0,CAMP PENDLETON,CA,M
1097,201607.0,CAMP PENDLETON,CA,M
1098,201608.0,CAMP PENDLETON,CA,M
1099,201609.0,CAMP PENDLETON,CA,68.0
1100,201610.0,CAMP PENDLETON,CA,65.3
1101,201611.0,CAMP PENDLETON,CA,60.2
1102,201612.0,CAMP PENDLETON,CA,M
1103,201501.0,LANCASTER,CA,46.0
1104,201502.0,LANCASTER,CA,53.1
1105,201503.0,LANCASTER,CA,57.9
1106,201504.0,LANCASTER,CA,62.7
1107,201505.0,LANCASTER,CA,63.6
1108,201506.0,LANCASTER,CA,80.5
1109,201507.0,LANCASTER,CA,79.4
1110,201508.0,LANCASTER,CA,83.2
1111,201509.0,LANCASTER,CA,77.0
1112,201510.0,LANCASTER,CA,67.2
1113,201511.0,LANCASTER,CA,47.2
1114,201512.0,LANCASTER,CA,M
1115,201601.0,LANCASTER,CA,49.4
1116,201602.0,LANCASTER,CA,51.4
1117,201603.0,LANCASTER,CA,56.6
1118,201604.0,LANCASTER,CA,61.4
1119,201605.0,LANCASTER,CA,67.7
1120,201606.0,LANCASTER,CA,82.6
1121,201607.0,LANCASTER,CA,84.5
1122,201608.0,LANCASTER,CA,82.5
1123,201609.0,LANCASTER,CA,72.7
1124,201610.0,LANCASTER,CA,64.6
1125,201611.0,LANCASTER,CA,52.4
1126,201612.0,LANCASTER,CA,M
1127,201501.0,MERCURY,NV,49.0
1128,201502.0,MERCURY,NV,54.4
1129,201503.0,MERCURY,NV,59.5
1130,201504.0,MERCURY,NV,60.9
1131,201505.0,MERCURY,NV,67.6
1132,201506.0,MERCURY,NV,83.6
1133,201507.0,MERCURY,NV,83.0
1134,201508.0,MERCURY,NV,M
1135,201509.0,MERCURY,NV,79.4
1136,201510.0,MERCURY,NV,66.5
1137,201511.0,MERCURY,NV,48.2
1138,201512.0,MERCURY,NV,40.8
1139,201601.0,MERCURY,NV,43.7
1140,201602.0,MERCURY,NV,51.7
1141,201603.0,MERCURY,NV,55.3
1142,201604.0,MERCURY,NV,62.1
1143,201605.0,MERCURY,NV,M
1144,201606.0,MERCURY,NV,84.6
1145,201607.0,MERCURY,NV,87.2
1146,201608.0,MERCURY,NV,84.9
1147,201609.0,MERCURY,NV,75.1
1148,201610.0,MERCURY,NV,66.2
1149,201611.0,MERCURY,NV,53.7
1150,201612.0,MERCURY,NV,M
1151,201501.0,PAGE,AZ,37.6
1152,201502.0,PAGE,AZ,47.8
1153,201503.0,PAGE,AZ,62.0
1154,201504.0,PAGE,AZ,59.4
1155,201505.0,PAGE,AZ,65.0
1156,201506.0,PAGE,AZ,80.9
1157,201507.0,PAGE,AZ,81.9
1158,201508.0,PAGE,AZ,81.7
1159,201509.0,PAGE,AZ,77.3
1160,201510.0,PAGE,AZ,63.8
1161,201511.0,PAGE,AZ,44.8
1162,201512.0,PAGE,AZ,36.9
1163,201601.0,PAGE,AZ,36.9
1164,201602.0,PAGE,AZ,45.1
1165,201603.0,PAGE,AZ,54.3
1166,201604.0,PAGE,AZ,59.2
1167,201605.0,PAGE,AZ,66.9
1168,201606.0,PAGE,AZ,84.7
1169,201607.0,PAGE,AZ,86.7
1170,201608.0,PAGE,AZ,80.6
1171,201609.0,PAGE,AZ,72.6
1172,201610.0,PAGE,AZ,64.7
1173,201611.0,PAGE,AZ,50.4
1174,201612.0,PAGE,AZ,M
1175,201501.0,CAMPO,CA,51.0
1176,201502.0,CAMPO,CA,53.6
1177,201503.0,CAMPO,CA,55.2
1178,201504.0,CAMPO,CA,55.2
1179,201505.0,CAMPO,CA,56.9
1180,201506.0,CAMPO,CA,69.7
1181,201507.0,CAMPO,CA,70.3
1182,201508.0,CAMPO,CA,74.6
1183,201509.0,CAMPO,CA,71.9
1184,201510.0,CAMPO,CA,64.7
1185,201511.0,CAMPO,CA,52.3
1186,201512.0,CAMPO,CA,45.5
1187,201601.0,CAMPO,CA,46.6
1188,201602.0,CAMPO,CA,M
1189,201603.0,CAMPO,CA,52.6
1190,201604.0,CAMPO,CA,55.2
1191,201605.0,CAMPO,CA,58.1
1192,201606.0,CAMPO,CA,71.2
1193,201607.0,CAMPO,CA,74.5
1194,201608.0,CAMPO,CA,74.3
1195,201609.0,CAMPO,CA,67.2
1196,201610.0,CAMPO,CA,62.5
1197,201611.0,CAMPO,CA,55.5
1198,201612.0,CAMPO,CA,M
1199,201501.0,FULLERTON,CA,61.7
1200,201502.0,FULLERTON,CA,64.2
1201,201503.0,FULLERTON,CA,68.6
1202,201504.0,FULLERTON,CA,66.7
1203,201505.0,FULLERTON,CA,65.7
1204,201506.0,FULLERTON,CA,73.2
1205,201507.0,FULLERTON,CA,76.0
1206,201508.0,FULLERTON,CA,78.8
1207,201509.0,FULLERTON,CA,79.6
1208,201510.0,FULLERTON,CA,75.6
1209,201511.0,FULLERTON,CA,62.1
1210,201512.0,FULLERTON,CA,55.9
1211,201601.0,FULLERTON,CA,57.4
1212,201602.0,FULLERTON,CA,64.9
1213,201603.0,FULLERTON,CA,63.3
1214,201604.0,FULLERTON,CA,67.0
1215,201605.0,FULLERTON,CA,66.4
1216,201606.0,FULLERTON,CA,73.4
1217,201607.0,FULLERTON,CA,77.7
1218,201608.0,FULLERTON,CA,76.9
1219,201609.0,FULLERTON,CA,75.4
1220,201610.0,FULLERTON,CA,71.1
1221,201611.0,FULLERTON,CA,65.9
1222,201612.0,FULLERTON,CA,M
1223,201501.0,HAWTHORNE,CA,62.7
1224,201502.0,HAWTHORNE,CA,64.0
1225,201503.0,HAWTHORNE,CA,68.0
1226,201504.0,HAWTHORNE,CA,65.5
1227,201505.0,HAWTHORNE,CA,64.0
1228,201506.0,HAWTHORNE,CA,69.4
1229,201507.0,HAWTHORNE,CA,72.9
1230,201508.0,HAWTHORNE,CA,75.7
1231,201509.0,HAWTHORNE,CA,77.5
1232,201510.0,HAWTHORNE,CA,75.7
1233,201511.0,HAWTHORNE,CA,67.1
1234,201512.0,HAWTHORNE,CA,58.0
1235,201601.0,HAWTHORNE,CA,57.9
1236,201602.0,HAWTHORNE,CA,64.3
1237,201603.0,HAWTHORNE,CA,62.1
1238,201604.0,HAWTHORNE,CA,65.2
1239,201605.0,HAWTHORNE,CA,64.0
1240,201606.0,HAWTHORNE,CA,69.0
1241,201607.0,HAWTHORNE,CA,73.2
1242,201608.0,HAWTHORNE,CA,72.5
1243,201609.0,HAWTHORNE,CA,72.6
1244,201610.0,HAWTHORNE,CA,68.8
1245,201611.0,HAWTHORNE,CA,65.3
1246,201612.0,HAWTHORNE,CA,M
1247,201501.0,EUREKA,NV,33.9
1248,201502.0,EUREKA,NV,38.6
1249,201503.0,EUREKA,NV,44.1
1250,201504.0,EUREKA,NV,43.5
1251,201505.0,EUREKA,NV,52.7
1252,201506.0,EUREKA,NV,68.8
1253,201507.0,EUREKA,NV,68.0
1254,201508.0,EUREKA,NV,70.6
1255,201509.0,EUREKA,NV,63.5
1256,201510.0,EUREKA,NV,52.9
1257,201511.0,EUREKA,NV,M
1258,201512.0,EUREKA,NV,18.0
1259,201601.0,EUREKA,NV,22.5
1260,201602.0,EUREKA,NV,25.9
1261,201603.0,EUREKA,NV,40.6
1262,201604.0,EUREKA,NV,46.3
1263,201605.0,EUREKA,NV,51.4
1264,201606.0,EUREKA,NV,66.0
1265,201607.0,EUREKA,NV,70.9
1266,201608.0,EUREKA,NV,68.4
1267,201609.0,EUREKA,NV,58.7
1268,201610.0,EUREKA,NV,50.3
1269,201611.0,EUREKA,NV,39.6
1270,201612.0,EUREKA,NV,M
1271,201501.0,RIVERSIDE,CA,58.8
1272,201502.0,RIVERSIDE,CA,62.2
1273,201503.0,RIVERSIDE,CA,67.1
1274,201504.0,RIVERSIDE,CA,65.6
1275,201505.0,RIVERSIDE,CA,65.6
1276,201506.0,RIVERSIDE,CA,M
1277,201507.0,RIVERSIDE,CA,78.1
1278,201508.0,RIVERSIDE,CA,81.5
1279,201509.0,RIVERSIDE,CA,80.6
1280,201510.0,RIVERSIDE,CA,75.0
1281,201511.0,RIVERSIDE,CA,60.2
1282,201512.0,RIVERSIDE,CA,54.2
1283,201601.0,RIVERSIDE,CA,55.1
1284,201602.0,RIVERSIDE,CA,64.5
1285,201603.0,RIVERSIDE,CA,62.4
1286,201604.0,RIVERSIDE,CA,66.4
1287,201605.0,RIVERSIDE,CA,67.1
1288,201606.0,RIVERSIDE,CA,77.5
1289,201607.0,RIVERSIDE,CA,M
1290,201608.0,RIVERSIDE,CA,80.6
1291,201609.0,RIVERSIDE,CA,76.4
1292,201610.0,RIVERSIDE,CA,70.5
1293,201611.0,RIVERSIDE,CA,64.6
1294,201612.0,RIVERSIDE,CA,M
1295,201501.0,CARLSBAD,CA,59.4
1296,201502.0,CARLSBAD,CA,60.9
1297,201503.0,CARLSBAD,CA,64.2
1298,201504.0,CARLSBAD,CA,62.8
1299,201505.0,CARLSBAD,CA,62.0
1300,201506.0,CARLSBAD,CA,67.1
1301,201507.0,CARLSBAD,CA,70.6
1302,201508.0,CARLSBAD,CA,73.2
1303,201509.0,CARLSBAD,CA,73.2
1304,201510.0,CARLSBAD,CA,71.9
1305,201511.0,CARLSBAD,CA,60.9
1306,201512.0,CARLSBAD,CA,55.3
1307,201601.0,CARLSBAD,CA,56.4
1308,201602.0,CARLSBAD,CA,62.2
1309,201603.0,CARLSBAD,CA,59.4
